gen_vendor_normalized,source_year,total_entries,total_contracts,total_amendments
ADVANCED BUSINESS INTERIORS,2017,2,2,0
ALTIS HUMAN RESOURCES,2017,3,3,0
ASOKAN,2017,2,2,0
CISCO,2017,1,1,0
CORADIX TECHNOLOGY CONSULTING,2017,1,1,0
CSI CONSULTING,2017,1,1,0
DONNA CONA,2017,1,1,0
DUO SECURITY,2017,1,1,0
ITEX,2017,2,2,0
THE ACCESS INFORMATION AGENCY,2017,2,2,0
