owner_acronym,sum_effective_value
dnd,116123678.14
rcmp,1148334.31
dfo,720463.88
tc,290174.53
nrc,164047.00
csa,140034.64
stats,116575.20
nrcan,92297.41
ic,58800.00
esdc,11499.60
pc,11249.35
