source_year,total_original_entries,entries_below_24k,entries_between_24k_and_26k,entries_above_26k,original_sum_below_24k,original_sum_between_24k_and_26k,original_sum_above_26k
2016,29,16,1,12,256142.46,24500.00,1096769.69
2017,42,18,1,23,283740.89,24973.00,13236888.01
