gen_vendor_normalized,source_year,total_entries,total_contracts,total_amendments
BARBARA MCISAAC,2017,3,2,1
BARBARA MCISAAC LAW,2017,1,1,0
DELL COMPUTER,2017,5,5,0
GUDMUNDSETH MICKELSON,2017,2,2,0
MICROSOFT CANADA,2017,3,3,0
NORTHERN MICRO,2017,3,3,0
SAMSON ASSOCIATES,2017,2,2,0
SAS INSTITUTE,2017,2,2,0
SHARP ELECTRONICS,2017,4,4,0
VERSACOM,2017,2,2,0
