gen_vendor_normalized,source_year,total_entries,total_contracts,total_amendments
MCCARTHY TETRAULT LLP,2017,1,1,0
SKYRIDGE SYSTEMS,2017,1,1,0
TAG HR THE ASSOCIATES GROUP,2017,1,1,0
THOMAS REUTERS CANADA,2017,1,1,0
