owner_acronym,effective_year,sum_yearly_value
acoa,2008,226228.00
acoa,2009,48816.00
cnsc,2008,83586.65
cnsc,2009,132561.81
cnsc,2010,126000.00
cra,2008,568192.02
cra,2009,394052.08
cra,2010,1246192.30
cra,2011,1891334.58
cra,2012,754391.63
cra,2013,367285.75
csa,2008,99169.20
csa,2009,99169.20
csa,2010,30197.48
dfo,2010,6050.00
dfo,2011,491960.44
dfo,2013,9000.00
dfo,2014,10000.00
dfo,2015,14980.00
dfo,2016,102912.00
dnd,2008,-212720.68
dnd,2009,956029.69
dnd,2010,524910.67
dnd,2011,1003300.17
dnd,2012,12048.00
dnd,2013,138640.00
dnd,2014,173245.82
dnd,2015,-105739.67
dnd,2016,7849.33
ec,2008,35625.00
ec,2009,54151.12
ec,2010,136876.12
ec,2011,133300.00
fin,2008,13747.02
fja,2015,7560.00
fja,2016,7560.00
fja,2017,7560.00
gac,2011,19600.84
gac,2013,13724.06
hc,2011,181985.75
hc,2012,42530.66
ic,2008,15165.00
ic,2009,15165.00
ic,2010,36612.00
ic,2011,47307.75
ic,2012,10695.75
ic,2013,10695.75
ic,2014,21069.25
ic,2015,10373.50
ic,2016,3380.89
ic,2017,3380.89
ircc,2008,854184.87
ircc,2009,854184.87
ircc,2010,469957.28
ircc,2011,1809355.37
ircc,2012,137370.05
ircc,2013,325912.74
just,2008,24759.00
just,2009,24759.00
nrc,2009,676082.17
nrc,2010,598574.17
nrc,2011,331851.67
nrc,2012,819158.67
nrc,2013,1379758.17
nrc,2014,2512355.67
nrc,2015,593592.00
nrc,2016,1841362.80
nrc,2017,1793051.00
nrcan,2011,351231.21
nrcan,2012,709758.90
nrcan,2013,466081.31
nrcan,2014,58505.99
nrcan,2015,85539.59
nrcan,2016,56324.40
nrcan,2017,22350.00
pc,2008,11025.00
pc,2009,11025.00
pc,2015,22980.59
pch,2010,26721.63
pch,2011,43951.39
pch,2012,43951.39
pch,2013,3634.88
phac,2011,201980.08
phac,2012,53825.08
pptc,2008,1400335.40
pptc,2009,1400335.40
pptc,2010,17083.50
pptc,2011,2982040.81
ps,2015,39963.22
psc,2009,24858.00
psc,2010,52237.00
psc,2011,90025.00
psc,2012,90025.00
psc,2013,90025.00
pspc,2008,37237271.58
pspc,2009,35281882.47
pspc,2010,166078794.29
pspc,2011,167952521.27
pspc,2012,130643023.37
pspc,2013,6174302.54
pspc,2014,6174302.54
pspc,2015,6174302.54
rcmp,2009,9856997.88
rcmp,2010,9690515.08
rcmp,2011,9691251.45
rcmp,2012,9712570.65
rcmp,2013,9712570.65
rcmp,2014,9712570.65
rcmp,2015,9695668.11
rcmp,2016,6432609.07
rcmp,2017,6432609.07
ssc,2008,1793606.94
ssc,2009,1793606.94
ssc,2010,1866252.10
ssc,2011,1866252.10
ssc,2012,20686371.90
ssc,2013,21109991.19
ssc,2014,29423878.08
ssc,2015,10386362.22
ssc,2016,4200781.73
ssc,2017,16745732.55
stats,2008,1412602.25
stats,2009,488401.06
stats,2010,435764.26
stats,2011,18238.20
stats,2012,18238.20
stats,2013,22475.70
stats,2014,4237.50
stats,2015,4237.50
stats,2016,4237.50
tbs,2009,50935.50
tbs,2010,25987.50
tc,2008,139574.10
tc,2009,139574.10
tc,2010,139574.10
tc,2011,139574.10
tc,2012,139574.10
tc,2015,160744.64
