owner_acronym,sum_effective_value
pspc,555716400.60
ssc,109872835.74
rcmp,80937362.62
nrc,10545786.30
pptc,5799795.10
cra,5221448.35
ircc,4450965.17
dnd,2497563.33
stats,2408432.18
nrcan,1749791.39
tc,858615.12
dfo,634902.44
ec,359952.23
psc,347170.00
cnsc,342148.45
acoa,275044.00
phac,255805.16
csa,228535.88
hc,224516.41
ic,173845.79
pch,118259.29
tbs,76923.00
just,49518.00
pc,45030.59
ps,39963.22
gac,33324.90
fja,22680.00
fin,13747.02
