owner_acronym,source_year,total_entries,total_contracts,total_amendments
acoa,2008,3,2,1
cnsc,2008,4,4,0
cra,2008,9,3,6
cra,2009,6,5,1
cra,2010,41,40,1
cra,2011,38,36,2
cra,2012,2,2,0
csa,2008,1,1,0
csa,2010,1,1,0
dfo,2010,5,5,0
dfo,2011,4,2,2
dfo,2012,2,1,1
dfo,2013,2,2,0
dfo,2014,1,1,0
dfo,2015,1,1,0
dfo,2016,3,3,0
dnd,2008,8,7,1
dnd,2009,6,4,2
dnd,2010,9,7,2
dnd,2011,10,10,0
dnd,2012,3,2,1
dnd,2013,6,5,1
dnd,2014,3,2,1
dnd,2015,3,1,2
dnd,2016,1,0,1
dnd,2017,1,1,0
ec,2008,1,1,0
ec,2009,2,2,0
ec,2010,4,3,1
ec,2011,2,1,1
fja,2012,1,1,0
fja,2015,1,1,0
gac,2010,1,1,0
gac,2012,1,1,0
hc,2010,3,3,0
hc,2011,5,5,0
ic,2008,1,1,0
ic,2010,1,1,0
ic,2011,1,1,0
ic,2014,2,2,0
ic,2016,1,0,1
ircc,2010,8,6,2
ircc,2011,2,1,1
ircc,2013,1,0,1
just,2008,1,1,0
nrc,2009,13,13,0
nrc,2010,14,14,0
nrc,2011,15,15,0
nrc,2012,7,7,0
nrc,2013,17,17,0
nrc,2014,14,13,1
nrc,2015,14,14,0
nrc,2016,11,11,0
nrc,2017,9,9,0
nrcan,2011,3,3,0
nrcan,2012,4,4,0
nrcan,2013,4,4,0
nrcan,2014,3,3,0
nrcan,2015,5,4,1
nrcan,2016,2,2,0
nrcan,2017,2,2,0
pc,2008,2,2,0
pc,2015,1,1,0
pch,2009,1,1,0
pch,2010,2,2,0
pch,2011,2,0,2
phac,2010,3,3,0
phac,2011,5,5,0
pptc,2010,2,1,1
pptc,2011,1,0,1
ps,2014,1,1,0
psc,2008,1,1,0
psc,2009,5,2,3
pspc,2008,7,7,0
pspc,2009,3,3,0
pspc,2010,15,13,2
pspc,2011,9,6,3
rcmp,2008,4,3,1
rcmp,2009,3,3,0
rcmp,2010,2,1,1
rcmp,2011,2,2,0
rcmp,2015,1,1,0
rcmp,2016,1,0,1
rcmp,2017,2,2,0
ssc,2012,5,3,2
ssc,2013,35,31,4
ssc,2014,37,31,6
ssc,2015,18,13,5
ssc,2016,10,8,2
ssc,2017,8,3,5
stats,2008,2,2,0
stats,2009,2,1,1
stats,2010,1,1,0
stats,2013,1,1,0
tbs,2009,2,2,0
tc,2011,1,1,0
tc,2014,1,1,0
tc,2015,1,1,0
