owner_acronym,sum_effective_value
esdc,37806874.41
pspc,15889251.97
agr,11801559.37
phac,10629650.12
tbs,9370569.66
hc,8499362.81
rcmp,7760233.63
gac,4607132.69
just,2754634.02
ec,1819575.82
ic,1284824.97
ircc,1266603.43
nrc,1233820.93
pptc,445977.69
pch,370021.98
cnsc,23459.08
