owner_acronym,effective_year,sum_yearly_value
atssc,2017,95116.59
cfia,2011,22720.74
cfia,2012,234461.00
cihr,2017,34084.00
cnsc,2009,11538.45
cnsc,2010,292620.01
cnsc,2011,273230.47
cnsc,2014,509853.18
cra,2009,3016467.62
cra,2010,3016467.62
crtc,2017,56905.04
csa,2015,37884.27
csa,2016,141794.83
csc,2015,17668.00
csc,2016,1319446.12
csc,2017,356086.21
dfo,2011,604222.55
dfo,2012,1537661.45
dnd,2008,166356.34
dnd,2009,742722.34
dnd,2010,1640782.34
dnd,2011,1725047.84
dnd,2012,1357998.94
dnd,2013,1358521.10
dnd,2014,1329915.01
dnd,2015,1027426.61
dnd,2016,10355507.80
dnd,2017,458660.49
ec,2008,1089078.77
ec,2009,690259.07
ec,2010,1921631.18
ec,2011,4858286.04
ec,2012,3422689.30
ec,2013,52010.00
ec,2016,10587.88
ec,2017,7500.78
elections,2016,308516.26
elections,2017,441412.96
esdc,2008,564723.59
esdc,2009,38053.05
esdc,2010,1917781.81
esdc,2011,234757.09
esdc,2012,451466.92
fin,2008,449145.58
fin,2010,72026.20
fin,2011,72026.20
fin,2012,142473.47
fintrac,2008,166918.40
fintrac,2009,22260.95
fintrac,2010,376222.95
fintrac,2011,45070.46
fintrac,2012,49720.46
fintrac,2013,9125.00
gac,2010,101850.00
gac,2011,101850.00
gac,2017,27990.04
hc,2011,489755.88
hc,2012,554997.36
hc,2015,572910.00
hc,2017,395500.00
ic,2008,569065.50
ic,2009,436612.50
ic,2010,773629.00
ic,2011,1474646.50
ic,2012,613132.50
ic,2013,22783.00
ic,2014,486008.00
ic,2015,459900.00
ic,2016,11405.00
ic,2017,78238.51
ircc,2010,900991.86
ircc,2011,550158.40
ircc,2012,411571.73
ircc,2013,19363.92
just,2010,21483.00
just,2011,71194.86
just,2013,78280.75
just,2014,165733.71
nrc,2009,53004.00
nrc,2010,557614.50
nrc,2011,222335.50
nrcan,2011,49554.00
nrcan,2012,41998.82
nrcan,2015,36713.70
nrcan,2016,36713.70
nrcan,2017,22733.34
osfi,2016,19786.08
osfi,2017,271599.80
pch,2008,62631.10
pch,2010,56365.37
pch,2011,25718.38
pch,2012,51718.34
pch,2013,51718.34
pco,2009,12015.05
pco,2011,23327.02
pco,2012,19507.60
pco,2013,19507.60
pco,2017,86495.85
phac,2011,1194758.09
phac,2012,298528.07
phac,2015,286455.00
phac,2016,486973.50
phac,2017,486973.50
pptc,2011,34452.11
pptc,2012,34452.11
pptc,2013,34452.11
ps,2010,143104.11
ps,2011,596079.51
ps,2012,229522.21
ps,2013,5650.00
ps,2014,50143.28
ps,2017,2331966.72
psc,2010,172229.00
psc,2011,128589.00
psc,2013,39688.00
pspc,2008,317774.66
pspc,2009,539232.39
pspc,2010,2891992.48
pspc,2011,4273408.46
pspc,2012,209216.37
pspc,2013,209216.37
pspc,2014,1151911.89
pspc,2015,690676.99
pspc,2016,224960.40
pspc,2017,1827549.93
rcmp,2008,494305.64
rcmp,2009,71612.52
rcmp,2010,367562.48
rcmp,2011,7435999.57
rcmp,2012,548140.40
rcmp,2014,66166.80
rcmp,2017,383684.95
ssc,2012,4487160.29
ssc,2013,29507270.38
ssc,2014,31150554.68
ssc,2015,29157345.97
ssc,2016,11370228.75
ssc,2017,60037761.96
stats,2008,4193744.33
stats,2009,5825899.54
stats,2010,7285411.94
stats,2011,4091184.08
stats,2012,3672069.38
stats,2013,1064359.04
stats,2014,168554.21
stats,2015,168554.21
stats,2016,19794.24
stats,2017,19794.24
tbs,2010,122597.02
tbs,2011,2380127.05
tbs,2012,2273006.27
tbs,2013,205385.62
tbs,2014,17754.79
tc,2012,1082290.25
tc,2013,35741.90
tc,2014,5806.06
tc,2015,5806.06
vac,2011,19077.76
vac,2012,179091.22
vac,2013,24567.17
vac,2015,105107.78
vac,2016,61835.11
vac,2017,33744.00
