owner_acronym,sum_effective_value
dnd,123944112.06
ssc,16309092.88
dfo,4877846.10
ec,1533349.59
just,729740.44
ircc,353691.97
pspc,179752.64
tc,132006.60
cnsc,101587.00
cfia,100794.50
vac,56694.48
nrcan,48803.12
pc,23187.60
