owner_acronym,source_year,total_entries,total_contracts,total_amendments
cfia,2012,1,1,0
cfia,2014,1,0,1
cnsc,2014,1,1,0
cra,2011,6,3,3
dfo,2010,28,23,5
dfo,2011,18,9,9
dfo,2012,14,9,5
dfo,2013,15,9,6
dfo,2014,17,12,5
dfo,2015,8,4,4
dfo,2016,11,7,4
dfo,2017,11,4,7
dnd,2008,65,54,11
dnd,2009,109,76,33
dnd,2010,79,40,39
dnd,2011,76,53,23
dnd,2012,65,30,35
dnd,2013,74,47,27
dnd,2014,93,70,23
dnd,2015,86,49,37
dnd,2016,42,22,20
dnd,2017,59,33,26
ec,2008,4,4,0
ec,2009,2,2,0
ec,2010,7,5,2
ec,2011,1,1,0
ec,2012,2,0,2
ircc,2015,1,1,0
ircc,2016,2,1,1
just,2011,1,1,0
just,2012,2,0,2
nrcan,2017,1,1,0
pspc,2011,2,2,0
pspc,2014,1,1,0
pspc,2015,1,0,1
ssc,2013,2,2,0
ssc,2014,1,0,1
ssc,2015,1,0,1
ssc,2016,3,0,3
ssc,2017,2,1,1
stats,2014,1,1,0
tc,2014,3,2,1
vac,2015,2,2,0
