owner_acronym,effective_year,sum_yearly_value
cfia,2012,53224.00
cfia,2014,23785.25
cfia,2015,23785.25
cnsc,2014,50793.50
cnsc,2015,50793.50
dfo,2008,173503.68
dfo,2009,199677.22
dfo,2010,435246.86
dfo,2011,1217844.97
dfo,2012,976261.55
dfo,2013,467031.90
dfo,2014,594690.81
dfo,2015,400791.23
dfo,2016,-48103.00
dfo,2017,460900.90
dnd,2008,7348107.54
dnd,2009,8336432.86
dnd,2010,10413736.37
dnd,2011,11061567.93
dnd,2012,15441941.02
dnd,2013,14347924.82
dnd,2014,8459461.64
dnd,2015,15368684.09
dnd,2016,18907210.58
dnd,2017,14259045.21
ec,2008,469525.00
ec,2009,142380.00
ec,2010,327238.01
ec,2011,277921.17
ec,2012,158142.71
ec,2013,158142.71
ircc,2015,95156.25
ircc,2016,176845.99
ircc,2017,81689.74
just,2012,364870.22
just,2013,364870.22
nrcan,2017,48803.12
pc,2008,23187.60
pspc,2008,52880.00
pspc,2011,19467.00
pspc,2012,19467.00
pspc,2014,87938.64
ssc,2012,4803162.83
ssc,2013,4803162.83
ssc,2014,5290432.43
ssc,2015,455778.36
ssc,2016,314515.79
ssc,2017,642040.64
tc,2015,66003.30
tc,2016,66003.30
vac,2015,24812.10
vac,2016,31882.38
