owner_acronym,effective_year,sum_yearly_value
atssc,2016,26917.61
atssc,2017,33794.88
cbsa,2014,36321.83
cbsa,2015,395577.42
cbsa,2016,78857.74
cbsa,2017,51377.59
ceaa,2008,13332.57
ceaa,2009,37487.01
ceaa,2010,25654.41
ceaa,2012,17200.00
cihr,2016,41516.49
cihr,2017,144523.62
cnsc,2008,205712.42
cnsc,2009,842287.79
cnsc,2010,268119.29
cnsc,2011,1417230.72
cnsc,2012,71193.96
cnsc,2017,69150.92
cra,2008,4206236.81
cra,2009,372108.96
cra,2010,1221687.16
cra,2011,1155404.13
cra,2012,1859996.89
cra,2013,3209283.82
cra,2014,786444.64
cra,2015,755037.27
cra,2016,18918.60
cra,2017,12305.20
csa,2010,21210.00
csa,2012,1058902.85
csa,2016,11548.85
csa,2017,11548.85
csc,2014,21210.00
csps,2015,127367.79
csps,2016,42961.33
csps,2017,9006.31
dfo,2010,150313.90
dfo,2011,83957.20
dfo,2012,163393.62
dfo,2014,66909.32
dfo,2016,73584.21
dfo,2017,92026.94
dnd,2008,769765.00
dnd,2009,1654372.94
dnd,2010,2782227.46
dnd,2011,6171095.63
dnd,2012,7431008.01
dnd,2013,6284289.74
dnd,2014,4842179.78
dnd,2015,5551218.71
dnd,2016,6096998.42
dnd,2017,5089307.64
ec,2008,249103.30
ec,2009,710086.88
ec,2010,240762.01
ec,2011,214958.24
ec,2012,227838.18
ec,2015,10838.50
esdc,2008,21918.81
esdc,2009,214104.78
esdc,2010,552800.44
esdc,2011,209291.11
esdc,2012,118603.61
esdc,2013,118603.61
fin,2008,649556.34
fin,2009,416611.47
fin,2012,13500.11
fintrac,2010,10352.56
fja,2009,34184.33
fja,2010,106071.00
fja,2011,38005.03
fja,2013,42295.56
fja,2015,17615.21
fja,2016,18252.19
fja,2017,11263.57
gac,2008,142644.20
gac,2009,82797.66
gac,2010,106404.70
gac,2011,228575.44
gac,2012,67142.34
gac,2013,140081.45
gac,2015,39154.50
gac,2016,20160.20
gac,2017,62227.41
hc,2011,9879.12
hc,2012,386677.58
hc,2016,28209.32
hc,2017,28209.32
ic,2008,103707.00
ic,2010,67888.00
ic,2011,56570.50
ic,2012,95644.50
ic,2013,63381.00
ic,2014,73250.00
ic,2015,47593.00
ic,2016,43531.00
ic,2017,66375.13
ircc,2011,45036.00
ircc,2012,107578.80
ircc,2013,24437.15
ircc,2014,9746.82
ircc,2015,46237.46
ircc,2016,9220.80
ircc,2017,18441.60
lac,2014,39186.47
lac,2015,37123.12
lac,2016,17927.41
mgerc,2015,2114.23
mgerc,2017,40100.72
nrc,2010,69386.00
nrc,2011,285380.00
nrc,2012,45233.50
nrc,2013,6493.50
nrcan,2011,90044.00
nrcan,2012,1086761.26
nrcan,2013,693829.81
nrcan,2014,315000.35
nrcan,2015,1409576.35
nrcan,2016,336906.05
nrcan,2017,925265.32
oag,2017,11298.87
osfi,2016,121406.94
osfi,2017,80475.94
pc,2011,78774.76
pc,2012,78774.76
pch,2008,107795.16
pch,2009,223714.85
pch,2010,159943.54
pch,2011,282531.79
pch,2012,323451.92
pch,2013,38935.76
pco,2008,48891.68
pco,2009,32278.82
pco,2010,67426.80
pco,2011,486180.24
pco,2013,22645.20
pco,2014,12204.00
pco,2015,12204.00
phac,2011,9879.12
phac,2012,175465.73
phac,2016,14104.66
phac,2017,14104.66
pptc,2011,12348.00
pptc,2012,12348.00
ps,2008,12493.20
ps,2011,92174.10
ps,2012,815782.87
ps,2013,570032.35
ps,2014,397942.97
ps,2015,922156.18
ps,2016,100434.28
ps,2017,240591.87
psc,2010,91455.00
psc,2011,338166.00
psc,2012,12291.00
pspc,2008,354729.45
pspc,2009,771763.41
pspc,2011,130317.72
pspc,2012,96595.17
pspc,2013,105826.84
pspc,2014,29247.79
pspc,2015,429115.93
pspc,2017,75189.04
rcmp,2008,48176.66
rcmp,2010,264805.20
rcmp,2011,22056.75
rcmp,2012,109819.05
rcmp,2013,258224.25
rcmp,2014,251936.89
rcmp,2015,236452.50
rcmp,2016,93588.21
rcmp,2017,258560.62
ssc,2012,546861.91
ssc,2013,6724118.05
ssc,2014,10012753.39
ssc,2015,20187839.19
ssc,2016,20454978.00
ssc,2017,15764661.98
stats,2008,83057.16
stats,2009,97886.62
stats,2010,285305.89
tbs,2008,313321.14
tbs,2009,259948.79
tbs,2010,242479.55
tbs,2011,506038.31
tbs,2012,331976.35
tbs,2013,164989.71
tbs,2014,73777.46
tbs,2016,768009.97
tc,2013,72815.79
tc,2014,283653.50
tc,2015,86963.45
