owner_acronym,effective_year,sum_yearly_value
csc,2015,1231312.00
csc,2016,1396030.00
csc,2017,1352737.46
dnd,2009,52416.13
dnd,2010,52416.13
dnd,2011,52416.13
dnd,2012,52416.13
dnd,2013,52416.13
dnd,2014,52416.13
dnd,2015,52416.13
dnd,2016,52416.13
dnd,2017,52416.13
hc,2010,34078.35
hc,2011,253939.45
hc,2012,385152.04
hc,2013,63675.09
hc,2014,25893.00
hc,2015,172629.05
hc,2016,82915.39
hc,2017,121428.64
phac,2009,36497.12
phac,2010,64925.31
phac,2011,301779.70
phac,2012,371833.08
phac,2013,172001.72
phac,2014,100798.17
phac,2015,357646.02
phac,2016,248562.45
phac,2017,136527.80
pspc,2008,127041283.48
pspc,2009,127041283.48
pspc,2010,127041283.48
pspc,2011,70383708.94
pspc,2012,105050276.15
pspc,2013,77633409.19
pspc,2014,82805869.19
pspc,2015,77969206.69
pspc,2016,59771354.42
pspc,2017,6971084.67
