source_year,total_original_entries,entries_below_24k,entries_between_24k_and_26k,entries_above_26k,original_sum_below_24k,original_sum_between_24k_and_26k,original_sum_above_26k
2016,150,50,20,80,841537.11,496687.30,34401172.21
2017,255,85,39,131,1469418.85,964340.65,200836400.21
