gen_vendor_normalized,source_year,total_entries,total_contracts,total_amendments
AITCHISON LISA,2017,2,1,1
BIAPRO INFORMATION SOLUTIONS,2017,2,2,0
CANON,2016,2,1,1
DAVID APLIN & ASSOCIATES,2017,4,2,2
KPMG,2017,1,1,0
LES SERVICES SIPD,2017,2,2,0
LINKEDIN IRELAND UNLIMITED COMPANY,2017,2,1,1
NEAL SUSAN,2016,1,1,0
NEAL SUSAN,2017,1,1,0
ONX ENTERPRISE SOLUTIONS,2017,1,1,0
PSYCH HEALTH AND SAFETY CONSULTING,2017,1,1,0
