owner_acronym,sum_effective_value
dnd,568332214.11
dfo,40276483.20
rcmp,9853206.80
tc,5829389.37
pspc,5240533.94
csc,4469410.35
pc,4422663.40
agr,4282395.81
hc,1783233.98
phac,1679549.23
vac,273709.49
nrc,236907.00
ec,98161.19
csa,22995.00
isc,9503.53
