owner_acronym,effective_year,sum_yearly_value
atssc,2016,25001.25
atssc,2017,1030.05
cbsa,2014,276654.11
cbsa,2015,386377.11
cbsa,2016,833205.81
cbsa,2017,69380.00
cfia,2012,52500.00
cnsc,2012,126647.58
cnsc,2013,225805.08
cra,2009,339239.20
cra,2010,435238.31
cra,2011,396475.04
cra,2015,424015.78
cra,2016,154348.57
cra,2017,144134.43
csa,2016,18351.20
csps,2012,23679.15
csps,2013,109041.61
csps,2014,187716.73
csps,2016,178707.24
csps,2017,178707.24
cta,2016,79856.84
cta,2017,79856.84
dfo,2013,68512.50
dfo,2014,68512.50
dnd,2013,153770.40
dnd,2014,153770.40
dnd,2015,226353.69
dnd,2016,106136.83
dnd,2017,47150.83
ec,2015,57280.55
ec,2016,569149.25
ec,2017,347339.48
elections,2015,167987.10
elections,2016,167987.10
elections,2017,167987.10
esdc,2010,689143.44
esdc,2011,943855.94
esdc,2012,560763.44
esdc,2013,446231.19
esdc,2014,202193.41
esdc,2015,849713.56
esdc,2016,967041.81
esdc,2017,375491.91
fin,2010,20249.60
fin,2011,97812.80
fin,2012,78234.42
fin,2013,113697.21
fin,2014,113697.21
gac,2009,45684.85
gac,2010,159173.38
gac,2012,506084.06
gac,2013,481676.06
gac,2014,118324.56
gac,2015,93351.56
gac,2016,93351.56
hc,2013,592261.25
hc,2014,1271781.10
hc,2015,268177.25
hc,2016,93496.20
hc,2017,93496.20
ic,2008,84672.00
ic,2009,84672.00
ic,2012,24990.00
ic,2013,24990.00
inac,2014,589638.21
inac,2015,589638.21
inac,2016,1254291.68
inac,2017,744975.02
infra,2014,8945.83
infra,2015,7603.96
infra,2016,7603.96
ircc,2010,429887.74
ircc,2011,1172266.23
ircc,2012,2336332.91
ircc,2013,484560.56
ircc,2014,466699.21
ircc,2015,89006.33
ircc,2016,192589.67
just,2013,84614.40
lac,2013,11746.35
nserc,2017,333293.50
pc,2009,65633.01
pc,2010,65633.01
pch,2008,43785.00
pch,2009,336940.80
pco,2010,790573.09
pco,2011,778841.22
pco,2012,97485.81
pco,2013,243744.98
pco,2014,243744.98
pco,2016,259425.40
pco,2017,2786486.30
phac,2012,500364.00
phac,2013,2323025.75
phac,2014,3167135.75
phac,2015,781595.37
phac,2016,306043.65
phac,2017,93496.20
pptc,2012,413437.50
pptc,2013,240154.03
pptc,2014,240154.03
ps,2012,209504.26
ps,2013,209504.26
ps,2014,463424.68
ps,2015,253920.42
ps,2016,253920.42
ps,2017,253920.42
psc,2008,40226.00
psc,2013,34804.00
psc,2017,158010.16
pspc,2008,48510.00
pspc,2009,48510.00
pspc,2010,45386.59
pspc,2011,527794.71
pspc,2012,602610.15
pspc,2013,265218.50
pspc,2015,170144.68
pspc,2016,328937.80
pspc,2017,328937.80
ssc,2012,1891046.79
ssc,2013,4407090.46
ssc,2014,4486810.73
ssc,2015,2929045.64
ssc,2016,2736234.17
ssc,2017,6695601.28
tc,2015,1956046.50
tc,2016,707211.63
