owner_acronym,total_entries,total_contracts,total_amendments
dnd,153,146,7
ssc,128,68,60
rcmp,22,20,2
ps,11,11,0
pspc,6,6,0
stats,6,5,1
ic,6,6,0
just,4,3,1
gac,4,4,0
nrc,3,3,0
tbs,3,3,0
tc,2,2,0
cfia,2,2,0
cra,2,2,0
crtc,2,2,0
csa,2,2,0
cta,2,2,0
dfo,2,2,0
esdc,2,2,0
osfi,2,2,0
psc,2,2,0
atssc,2,2,0
osgg,1,1,0
pc,1,1,0
pch,1,1,0
pco,1,1,0
phac,1,1,0
inac,1,1,0
cas,1,1,0
hc,1,1,0
fja,1,1,0
fintrac,1,1,0
mgerc,1,1,0
nserc,1,1,0
fin,1,1,0
