owner_acronym,sum_effective_value
ssc,66364557.38
dnd,30468782.83
rcmp,5806769.76
osgg,5276602.95
stats,2991112.10
pspc,1458122.26
tbs,1353810.88
ps,396234.29
tc,239805.00
dfo,200095.76
fin,199050.80
pco,174033.56
esdc,152809.65
csa,138925.69
cfia,137202.00
cas,121461.13
ic,117480.00
psc,116741.00
osfi,112936.72
gac,93571.57
inac,54081.46
just,48701.20
fja,46527.46
cta,44151.48
cra,34085.32
nrc,29037.00
atssc,21429.89
phac,18848.40
crtc,18273.96
pch,14911.11
pc,14621.92
fintrac,10415.57
