owner_acronym,sum_effective_value
rcmp,161853281.42
dnd,54480246.54
pc,9749885.87
ec,6034786.24
dfo,4466308.17
hc,3093607.21
csc,2817580.26
cfia,1969310.71
ic,1174920.51
tc,1074471.21
phac,972077.33
pspc,677216.04
agr,642321.13
nrcan,602911.14
cbsa,468103.00
nrc,446143.90
gac,419094.47
cra,363315.07
inac,300768.46
cnsc,149213.57
pco,146346.03
acoa,104663.59
esdc,73955.84
fin,56631.54
ps,54578.22
pch,14831.25
ced,10560.25
stats,6714.46
