owner_acronym,effective_year,sum_yearly_value
acoa,2008,23891.72
acoa,2009,12892.43
acoa,2013,11285.88
acoa,2014,11285.88
acoa,2016,13860.95
acoa,2017,31446.75
agr,2014,15273.73
agr,2015,15273.73
agr,2016,243959.92
agr,2017,367813.75
cbsa,2014,223670.51
cbsa,2015,135242.69
cbsa,2016,109189.81
ced,2008,10560.25
cfia,2011,251136.71
cfia,2012,39464.00
cfia,2013,1145507.32
cfia,2015,205709.51
cfia,2016,205709.51
cfia,2017,121783.66
cnsc,2011,24281.56
cnsc,2012,74606.79
cnsc,2013,50325.23
cra,2008,137790.45
cra,2010,70754.05
cra,2011,93128.05
cra,2014,26168.71
cra,2016,17736.91
cra,2017,17736.91
csc,2014,143619.00
csc,2015,113478.00
csc,2016,1030572.07
csc,2017,1529911.19
dfo,2010,646701.77
dfo,2011,701781.55
dfo,2012,97184.00
dfo,2014,71405.50
dfo,2015,167461.00
dfo,2016,1590239.24
dfo,2017,1191535.11
dnd,2008,1560803.00
dnd,2009,3904485.60
dnd,2010,2823121.50
dnd,2011,4569362.53
dnd,2012,13763901.05
dnd,2013,12695006.64
dnd,2014,4615769.00
dnd,2015,1951836.68
dnd,2016,584311.88
dnd,2017,8011648.66
ec,2008,1491475.25
ec,2009,1257295.25
ec,2010,802051.95
ec,2011,337072.05
ec,2012,281984.50
ec,2013,528491.15
ec,2014,398082.45
ec,2015,377302.89
ec,2016,331564.25
ec,2017,229466.50
esdc,2014,17725.12
esdc,2015,17725.12
esdc,2016,19252.80
esdc,2017,19252.80
fin,2010,56631.54
gac,2008,26977.00
gac,2009,35204.00
gac,2013,94625.64
gac,2014,45537.44
gac,2016,202365.08
gac,2017,14385.33
hc,2010,118786.08
hc,2011,118786.08
hc,2013,392066.04
hc,2014,63848.64
hc,2015,460264.50
hc,2016,696942.73
hc,2017,1242913.15
ic,2008,205056.00
ic,2009,149496.00
ic,2010,26176.00
ic,2011,42106.50
ic,2012,74781.50
ic,2013,105476.00
ic,2014,213705.00
ic,2015,166986.00
ic,2016,89104.50
ic,2017,102033.01
inac,2013,22667.80
inac,2014,22667.80
inac,2015,114555.10
inac,2016,96053.66
inac,2017,44824.10
nrc,2010,58763.00
nrc,2011,24196.00
nrc,2012,23733.00
nrc,2013,56414.00
nrc,2014,56414.00
nrc,2015,83649.00
nrc,2016,99463.78
nrc,2017,43511.13
nrcan,2012,31588.59
nrcan,2015,262979.33
nrcan,2016,165472.41
nrcan,2017,142870.81
pc,2008,1252368.86
pc,2009,910628.22
pc,2010,785071.24
pc,2011,934613.40
pc,2012,680622.53
pc,2013,768874.21
pc,2014,967827.00
pc,2015,1166905.40
pc,2016,1179623.52
pc,2017,1103351.50
pch,2011,14831.25
pco,2008,9627.45
pco,2011,56631.54
pco,2013,40043.52
pco,2014,40043.52
phac,2012,273354.90
phac,2013,38737.22
phac,2014,38737.22
phac,2015,153421.50
phac,2016,310624.00
phac,2017,157202.50
ps,2011,18695.97
ps,2012,18695.97
ps,2017,17186.29
pspc,2008,54445.12
pspc,2009,26405.61
pspc,2010,82232.01
pspc,2011,48822.90
pspc,2012,33476.10
pspc,2013,243451.16
pspc,2014,94191.57
pspc,2015,94191.57
rcmp,2008,27422114.63
rcmp,2009,7885156.51
rcmp,2010,8519304.05
rcmp,2011,17548161.12
rcmp,2012,23455812.97
rcmp,2013,22961241.54
rcmp,2014,10337077.01
rcmp,2015,12641693.23
rcmp,2016,8717866.41
rcmp,2017,22364853.96
stats,2008,3357.23
stats,2009,3357.23
tc,2012,168076.20
tc,2013,214523.99
tc,2014,51633.92
tc,2015,121839.87
tc,2016,25660.59
tc,2017,492736.65
