owner_acronym,total_entries,total_contracts,total_amendments
esdc,53,53,0
ircc,15,6,9
cfia,14,5,9
pspc,11,6,5
ic,6,3,3
rcmp,2,2,0
tc,1,1,0
dnd,1,1,0
gac,1,1,0
tbs,1,1,0
cbsa,1,1,0
