owner_acronym,effective_year,sum_yearly_value
cnsc,2008,282157.33
cnsc,2009,124741.38
cnsc,2010,67800.00
cra,2008,88476.38
cra,2011,285663.84
dnd,2008,919690.00
dnd,2009,6181030.00
dnd,2010,9994773.00
dnd,2011,9843048.00
dnd,2012,5077728.00
ec,2008,214332.50
ec,2009,654172.35
ec,2010,672493.60
ec,2011,342250.20
ec,2012,79550.20
esdc,2008,1191248.83
esdc,2009,4594747.37
esdc,2010,3583978.73
fin,2008,129104.65
fintrac,2008,156850.00
fintrac,2009,44100.00
fintrac,2010,44100.00
gac,2008,802334.29
gac,2009,437424.22
gac,2010,281444.63
hc,2010,14746.50
hc,2011,14746.50
ic,2008,3141715.00
ic,2009,2108717.50
ic,2010,1584323.00
ic,2011,92575.00
ic,2012,92575.00
infra,2008,41883.25
ircc,2009,137132.23
ircc,2010,137132.23
pch,2008,154091.44
pch,2009,257309.99
pch,2010,172513.69
pco,2008,10070.00
pco,2009,177660.00
pco,2010,260721.00
phac,2010,14746.50
phac,2011,14746.50
psc,2009,216491.00
psc,2010,44978.00
pspc,2008,6631894.46
pspc,2009,2817309.42
pspc,2010,2023997.77
rcmp,2008,523044.21
rcmp,2009,1831448.17
rcmp,2010,5188628.05
rcmp,2011,4103712.56
rcmp,2012,2025377.54
stats,2010,242918.55
tbs,2009,54678.75
tc,2008,41312.89
tc,2009,41312.89
tc,2010,41312.89
tc,2011,41312.89
tc,2012,41312.89
