owner_acronym,total_entries,total_contracts,total_amendments
pspc,153,147,6
rcmp,151,48,103
esdc,53,53,0
ec,26,22,4
gac,22,18,4
dnd,14,10,4
ic,14,14,0
cnsc,6,6,0
psc,6,3,3
pch,6,6,0
tbs,5,3,2
ircc,4,4,0
stats,3,3,0
pco,3,2,1
fintrac,2,2,0
cra,2,1,1
tc,1,1,0
phac,1,1,0
hc,1,1,0
fin,1,1,0
