owner_acronym,sum_effective_value
dnd,32016269.00
rcmp,13672210.54
pspc,11473201.64
esdc,9369974.93
ic,7019905.50
ec,1962798.85
gac,1521203.14
pch,583915.12
cnsc,474698.71
pco,448451.00
cra,374140.22
ircc,274264.46
psc,261469.00
fintrac,245050.00
stats,242918.55
tc,206564.46
fin,129104.65
tbs,54678.75
infra,41883.25
hc,29493.00
phac,29493.00
