owner_acronym,effective_year,sum_yearly_value
cnsc,2010,21262.50
cnsc,2011,48053.26
cnsc,2017,10170.00
csc,2011,1667089.00
csc,2012,1667089.00
csc,2013,1667089.00
csc,2014,1843030.00
csc,2015,21220157.00
csc,2016,21220157.00
csc,2017,1316754.68
dfo,2012,18475.00
dfo,2017,412500.00
dnd,2014,22600.00
dnd,2015,52545.00
ec,2013,175260.00
ec,2015,53731.50
ec,2016,146439.50
ec,2017,146439.50
gac,2010,24000.00
gac,2013,19520.75
gac,2014,19520.75
hc,2013,45296.05
hc,2014,17204.25
hc,2015,79698.79
hc,2016,135443.95
hc,2017,55745.16
inac,2013,19549.00
inac,2014,24029.78
inac,2016,757390.36
inac,2017,857894.98
ircc,2012,35467.88
ircc,2013,35467.88
ircc,2015,149227.80
ircc,2016,225706.20
ircc,2017,154900.40
isc,2017,222198.70
nrc,2011,49720.00
nrcan,2016,176156.27
nrcan,2017,282376.27
pc,2015,49439.26
pc,2016,184500.25
phac,2013,28091.80
phac,2015,216044.48
phac,2016,215142.74
phac,2017,55745.16
ppsc,2013,12712.50
pspc,2008,3487128.40
pspc,2009,4156746.24
pspc,2010,8681688.88
pspc,2011,10783441.32
pspc,2012,11837914.83
pspc,2013,12585915.47
pspc,2014,16157860.07
pspc,2015,25917067.64
pspc,2016,37952619.92
pspc,2017,31539915.81
rcmp,2013,11500.00
ssc,2014,206696.78
ssc,2015,1451391.78
ssc,2016,1130000.00
tc,2015,36838.00
