owner_acronym,sum_effective_value
pspc,163100298.55
csc,50601365.68
ssc,2788088.56
inac,1658864.11
ircc,600770.15
ec,521870.50
phac,515024.18
nrcan,458532.54
dfo,430975.00
hc,333388.20
pc,233939.51
isc,222198.70
cnsc,79485.76
dnd,75145.00
gac,63041.50
nrc,49720.00
tc,36838.00
ppsc,12712.50
rcmp,11500.00
