owner_acronym,effective_year,sum_yearly_value
csa,2009,1319166.80
csa,2010,1971927.30
csa,2011,5673226.13
csa,2012,4754744.03
csa,2013,4128222.51
csa,2014,327059.93
csa,2015,767470.39
csa,2016,1298001.84
csa,2017,2070276.73
dfo,2010,51250.00
dfo,2012,614190.75
dfo,2013,112983.68
dfo,2014,167805.00
dfo,2015,63681.00
dfo,2016,1225776.43
dfo,2017,56340758.21
dnd,2008,793800.00
dnd,2010,735000.00
dnd,2011,1664226.00
dnd,2012,3107804.00
dnd,2013,2975500.00
dnd,2014,3161777.00
dnd,2015,154879.60
dnd,2016,1036228.60
dnd,2017,288657.28
ec,2009,21474.00
ec,2010,27799.00
ec,2011,24325.00
nrc,2010,81182.50
nrc,2011,20364.50
nrc,2015,428080.00
nrc,2016,286536.06
nrc,2017,288260.67
nrcan,2017,24687.11
pc,2010,19593.00
