owner_acronym,source_year,total_entries,total_contracts,total_amendments
csa,2008,1,1,0
csa,2009,5,5,0
csa,2010,2,2,0
csa,2011,3,3,0
csa,2012,1,1,0
csa,2014,2,2,0
csa,2015,5,5,0
csa,2016,4,1,3
csa,2017,7,1,6
dfo,2010,4,2,2
dfo,2012,8,5,3
dfo,2013,7,5,2
dfo,2015,1,1,0
dfo,2016,12,9,3
dfo,2017,6,3,3
dnd,2008,3,1,2
dnd,2010,2,2,0
dnd,2011,9,9,0
dnd,2012,1,1,0
dnd,2014,7,7,0
dnd,2015,4,1,3
dnd,2017,2,2,0
ec,2009,2,2,0
ec,2010,3,3,0
nrc,2009,1,1,0
nrc,2010,2,2,0
nrc,2014,1,1,0
nrc,2015,3,1,2
nrc,2016,3,1,2
nrc,2017,3,1,2
nrcan,2017,1,1,0
pc,2009,1,1,0
