owner_acronym,total_entries,total_contracts,total_amendments
nrc,189,90,99
nrcan,132,117,15
dnd,62,49,13
ec,34,25,9
rcmp,29,18,11
pspc,10,8,2
pc,9,8,1
pch,4,4,0
dfo,3,3,0
gac,1,1,0
csc,1,1,0
