owner_acronym,effective_year,sum_yearly_value
dfo,2017,5274.28
dnd,2008,11881.82
dnd,2009,465273.33
dnd,2010,2991080.23
dnd,2011,1101688.23
dnd,2012,170575.30
dnd,2013,224590.60
dnd,2014,281809.70
dnd,2015,32918.17
dnd,2016,57761.42
dnd,2017,31416.22
ec,2008,345440.07
ec,2009,587897.15
ec,2010,720753.83
ec,2011,2321795.69
ec,2012,2040156.74
ec,2013,1603587.92
ec,2014,1590775.12
ec,2015,1614126.90
ec,2016,1342207.02
ec,2017,1443213.38
nrc,2008,1659374.67
nrc,2009,4463383.67
nrc,2010,4155420.67
nrc,2011,2043115.00
nrc,2012,2709904.00
nrc,2013,13562985.50
nrc,2014,4264668.00
nrc,2015,3169210.00
nrc,2016,3253303.80
nrc,2017,15615309.76
nrcan,2011,7533.67
nrcan,2012,199430.72
nrcan,2013,1356611.35
nrcan,2014,1101192.81
nrcan,2015,812500.34
nrcan,2016,3186166.78
nrcan,2017,737920.35
pc,2008,41363.00
pc,2015,49720.00
pc,2016,13296.33
pc,2017,13296.33
pch,2014,34130.38
pch,2015,74294.04
pch,2016,57198.41
pspc,2008,10860.68
pspc,2009,10860.68
pspc,2013,51157.93
pspc,2014,14840.43
pspc,2015,148070.00
pspc,2016,148070.00
rcmp,2008,51365.53
rcmp,2009,70189.93
rcmp,2010,92538.64
rcmp,2011,80325.25
rcmp,2012,80325.25
rcmp,2013,61500.85
rcmp,2014,70152.85
rcmp,2015,83597.68
rcmp,2016,125820.65
rcmp,2017,137092.45
