owner_acronym,sum_effective_value
csa,1291358713.41
dnd,647801701.95
nrcan,14010071.81
nrc,4055608.07
pspc,2440002.05
rcmp,2196626.25
ec,1675924.15
dfo,619555.00
pc,118883.03
gac,99931.17
stats,83055.00
ic,49559.00
