owner_acronym,total_entries,total_contracts,total_amendments
dnd,576,468,108
csa,168,152,16
nrcan,44,40,4
dfo,20,18,2
nrc,18,11,7
ec,14,13,1
pc,7,7,0
pspc,7,7,0
gac,3,3,0
ic,2,2,0
stats,1,1,0
inac,1,1,0
rcmp,1,1,0
agr,1,1,0
