owner_acronym,effective_year,sum_yearly_value
csc,2016,83665.00
csc,2017,24029.45
dnd,2008,4777514.11
dnd,2009,8479069.83
dnd,2010,10908604.16
dnd,2011,16206349.99
dnd,2012,29088419.77
dnd,2013,19418142.03
dnd,2014,8395187.19
dnd,2015,18370187.95
dnd,2016,991840.00
dnd,2017,26524015.24
pspc,2015,592137.88
pspc,2016,592137.88
rcmp,2008,92467.54
rcmp,2009,50333.48
rcmp,2010,5523.00
rcmp,2011,10318.73
rcmp,2012,702741.31
rcmp,2013,2342841.45
rcmp,2014,2557371.23
rcmp,2015,5611095.00
rcmp,2016,1466449.72
rcmp,2017,2157635.03
