owner_acronym,effective_year,sum_yearly_value
cra,2008,220467.16
cra,2009,587030.09
cra,2010,276456.18
cra,2011,573959.44
cra,2012,279598.08
cra,2013,250696.41
cra,2014,112502.41
cra,2015,14806.38
csa,2010,32762.10
csa,2012,10477.95
dfo,2011,55132.60
dnd,2008,4811759.86
dnd,2009,4521680.90
dnd,2010,4107424.16
dnd,2011,3489954.20
dnd,2012,2217378.49
dnd,2013,1466942.64
dnd,2014,1050869.89
dnd,2015,737605.42
ec,2008,38521.50
ec,2009,109450.68
ec,2010,227794.70
ec,2011,24903.50
ec,2012,271865.20
esdc,2008,24181.52
esdc,2009,44947.90
esdc,2010,44947.90
esdc,2011,37031.41
esdc,2012,20766.38
fin,2008,9679.12
fin,2009,9679.12
fin,2010,9679.12
fin,2011,5263.63
gac,2008,48080.55
ic,2008,38254.00
ic,2009,16872.00
ic,2010,57064.00
ic,2011,33011.50
ic,2012,20581.50
just,2008,46166.04
just,2009,46166.04
just,2010,57646.09
just,2011,29127.52
just,2012,8928.73
nrc,2010,11119.00
pc,2008,10930.50
pc,2013,30533.34
pco,2008,28932.00
ppsc,2008,4612.77
ppsc,2009,4612.77
ppsc,2010,4612.77
ppsc,2011,4612.77
ppsc,2012,4612.77
ps,2008,17682.00
psc,2008,16296.00
rcmp,2008,1091769.80
rcmp,2009,5686965.04
rcmp,2010,6374533.74
rcmp,2011,3987750.72
rcmp,2012,5232136.99
rcmp,2013,3127009.36
rcmp,2014,7387494.21
rcmp,2015,2994401.45
rcmp,2016,3702035.67
rcmp,2017,3620990.86
tbs,2008,3613.76
tbs,2009,3613.76
tbs,2010,3613.76
vac,2012,169662.72
