owner_acronym,sum_effective_value
rcmp,43205087.84
dnd,22403615.57
cra,2315516.16
ec,672535.58
just,188034.41
esdc,171875.11
vac,169662.72
ic,165783.00
dfo,55132.60
gac,48080.55
csa,43240.05
pc,41463.84
fin,34301.00
pco,28932.00
ppsc,23063.83
ps,17682.00
psc,16296.00
nrc,11119.00
tbs,10841.27
