owner_acronym,effective_year,sum_yearly_value
csc,2014,8872138.00
csc,2015,28714775.00
csc,2016,33785966.50
csc,2017,45786949.15
dnd,2008,18632.00
dnd,2009,232865.84
dnd,2010,198986.89
dnd,2011,372871.63
dnd,2012,340612.75
dnd,2013,712800.68
dnd,2014,170503.56
dnd,2015,401544.70
dnd,2016,179171.98
dnd,2017,99764.56
hc,2010,146547.72
hc,2011,844812.16
hc,2012,324228.99
hc,2013,498355.33
hc,2014,634983.96
phac,2010,189197.07
phac,2011,813358.57
phac,2012,184034.96
phac,2013,359060.60
phac,2014,688329.07
phac,2015,21049.74
phac,2017,253896.60
vac,2011,269220.32
vac,2012,444435.24
vac,2013,208565.34
vac,2014,394832.05
vac,2015,188109.83
vac,2016,36246.49
