owner_acronym,effective_year,sum_yearly_value
acoa,2010,17890.73
acoa,2011,17890.73
acoa,2015,92761.99
agr,2011,703071.02
agr,2012,1684430.43
agr,2013,644465.12
agr,2014,460915.49
agr,2015,658683.41
agr,2016,2996319.91
agr,2017,1550767.67
cas,2017,117525.50
cbsa,2013,598485.00
cbsa,2014,1826376.90
cbsa,2015,647075.00
cbsa,2016,816557.05
cbsa,2017,3858727.02
ceaa,2013,197500.00
ceaa,2014,160680.00
cfia,2011,379207.50
cfia,2012,2021292.50
cfia,2013,2311399.76
cfia,2014,657361.37
cfia,2015,7696269.30
cfia,2016,3158815.19
cfia,2017,886555.03
chrc,2017,36951.00
cnsc,2008,46982.25
cnsc,2009,46982.25
cnsc,2016,25250.44
csc,2015,7763193.01
csc,2016,5939904.51
csc,2017,5939904.51
cta,2016,86726.79
cta,2017,86726.79
dfo,2010,76641.00
dfo,2011,1395032.09
dfo,2012,522975.90
dfo,2013,1061599.70
dfo,2014,1844334.94
dfo,2015,529361.50
dfo,2016,820582.81
dfo,2017,2640840.32
dnd,2010,78822.57
dnd,2011,1325073.25
dnd,2012,1256411.08
dnd,2013,511296.58
dnd,2014,1062142.58
dnd,2015,4774398.00
ec,2011,18550.00
ec,2013,219500.00
esdc,2010,466280.75
esdc,2011,265079.75
esdc,2012,144452.00
esdc,2013,65016.00
esdc,2014,187762.38
esdc,2015,3646609.08
esdc,2016,4125508.14
esdc,2017,5529130.41
fcac,2010,124375.00
fcac,2011,6365.75
fcac,2012,6365.75
fintrac,2008,23782.25
gac,2008,87704.37
gac,2010,1039235.44
gac,2011,1105702.59
gac,2012,1353765.85
gac,2013,1051439.44
gac,2014,1351160.64
gac,2015,234322.45
gac,2016,179528.75
hc,2009,239085.00
hc,2010,603522.88
hc,2011,773705.35
hc,2012,1780995.63
hc,2013,1280316.23
hc,2014,35256.00
hc,2017,52206.00
ic,2008,35987.50
ic,2009,42910.50
ic,2010,312114.00
ic,2011,119820.00
ic,2012,58982.00
ic,2017,486295.50
inac,2012,7423233.82
inac,2013,9629109.89
inac,2014,13425147.23
inac,2015,14100586.93
inac,2016,11418270.31
inac,2017,8095483.33
infra,2016,79695.51
ircc,2010,-141140.44
ircc,2011,261642.01
ircc,2012,1184691.76
ircc,2016,398945.18
ircc,2017,398945.18
just,2010,24774.75
just,2013,358512.93
just,2014,358512.93
just,2015,12495.63
just,2016,12495.63
just,2017,24998.99
mpcc,2015,9040.00
mpcc,2016,9040.00
mpcc,2017,9040.00
neb,2016,52603.34
neb,2017,68464.02
nrc,2016,145115.38
nrcan,2011,29393.75
nrcan,2012,29393.75
nrcan,2015,44917.50
osfi,2016,97555.43
osfi,2017,72320.00
pc,2010,121338.00
pc,2015,170795.37
pc,2016,416771.16
pc,2017,318193.31
phac,2009,478170.00
phac,2010,842607.88
phac,2011,1134781.73
phac,2012,1190977.77
phac,2013,649337.33
phac,2014,247402.20
phac,2015,134854.20
ppsc,2016,35549.54
ps,2013,117305.61
ps,2014,116965.10
ps,2015,57004.69
psc,2012,152264.00
psc,2013,152264.00
psc,2015,257080.00
psc,2016,67800.00
psc,2017,56500.00
pspc,2008,734125.35
pspc,2009,609385.35
pspc,2010,594463.20
pspc,2011,492964.36
pspc,2016,11787.21
pspc,2017,11787.21
rcmp,2009,51118.20
rcmp,2011,22209.47
rcmp,2012,50850.00
rcmp,2016,1021420.28
ssc,2010,123970.00
ssc,2011,123970.00
ssc,2012,123970.00
ssc,2013,215500.00
ssc,2014,869824.54
ssc,2015,1091098.77
ssc,2016,906651.77
ssc,2017,2935842.32
stats,2008,46609.69
stats,2009,30623.44
stats,2010,112861.62
stats,2011,32324.33
stats,2016,198235.11
tbs,2009,113400.00
tbs,2010,170100.00
tbs,2011,170100.00
tbs,2013,170317.37
tbs,2014,221393.37
tbs,2015,201742.67
tbs,2016,402665.71
tbs,2017,251331.31
tc,2012,153755.33
tc,2013,153755.33
tc,2014,153755.33
