owner_acronym,total_entries,total_contracts,total_amendments
ssc,155,138,17
dnd,107,106,1
ec,22,12,10
esdc,20,20,0
phac,9,4,5
hc,9,4,5
rcmp,7,7,0
pch,4,4,0
ircc,3,3,0
gac,2,2,0
tc,1,1,0
cnsc,1,1,0
cpc,1,1,0
dfo,1,1,0
ic,1,1,0
cbsa,1,1,0
