owner_acronym,effective_year,sum_yearly_value
cnsc,2011,43641.84
cnsc,2012,43641.84
dnd,2011,11190.40
dnd,2012,64182.70
dnd,2013,286362.04
dnd,2014,1447681.93
dnd,2015,5774207.40
dnd,2016,4319440.80
dnd,2017,8245181.18
ec,2012,96670.80
ec,2013,810943.90
ec,2014,885886.90
esdc,2013,2363177.75
esdc,2014,3091978.93
esdc,2015,883129.31
gac,2012,190974.72
hc,2013,551021.90
hc,2014,314885.80
hc,2015,550536.01
hc,2016,550536.01
ic,2017,24726.59
ircc,2010,110849.61
ircc,2011,164020.10
ircc,2012,53170.49
pch,2009,18079.07
pch,2010,18079.07
pch,2011,18227.13
pch,2012,66370.50
phac,2012,145753.05
phac,2013,508661.97
phac,2014,272525.87
phac,2015,823061.87
phac,2016,550536.01
rcmp,2014,327414.15
rcmp,2017,590917.67
ssc,2012,92065.22
ssc,2013,628065.13
ssc,2014,3654268.63
ssc,2015,3637876.29
ssc,2016,5396951.71
ssc,2017,21671037.74
tc,2014,6193.53
tc,2015,6193.53
