owner_acronym,sum_effective_value
ssc,35080264.72
dnd,20148246.45
esdc,6338285.99
phac,2300538.76
hc,1966979.71
ec,1793501.60
rcmp,918331.82
ircc,328040.19
gac,190974.72
pch,120755.77
cnsc,87283.67
ic,24726.59
tc,12387.06
