owner_acronym,sum_effective_value
pspc,134679563.30
pc,28230695.56
dnd,5380546.43
tc,4039247.27
nrcan,3029322.08
hc,2284424.40
dfo,2278619.70
nrc,1578619.20
gac,1227215.12
ic,508380.34
ec,489731.50
csc,339024.55
rcmp,242825.71
inac,196823.62
ps,141250.00
agr,113874.78
cfia,69300.00
cc,47112.06
phac,10462.73
