owner_acronym,source_year,total_entries,total_contracts,total_amendments
hc,2010,30,23,7
hc,2011,59,53,6
hc,2012,92,40,52
hc,2013,28,24,4
hc,2014,16,14,2
hc,2016,1,1,0
phac,2010,30,23,7
phac,2011,59,53,6
phac,2012,92,41,51
phac,2013,28,24,4
phac,2014,16,14,2
phac,2016,1,1,0
