gen_vendor_normalized,source_year,total_entries,total_contracts,total_amendments
ELLEN FRY,2011,1,1,0
EXCEL HUMAN RESOURCES,2013,3,2,1
EXCEL HUMAN RESOURCES,2016,1,1,0
GALBRAITH COMMUNICATIONS,2013,1,1,0
GELDER GINGRAS & ASSOCIATES,2008,1,1,0
HAWORTH,2009,1,1,0
KABOOM COMMUNICATION DESIGN,2008,1,1,0
LOWE-MARTIN COMPANY,2009,1,1,0
NATIONAL PUBLIC RELATIONS,2008,2,2,0
QUINTET CONSULTING CORPORATION,2014,1,1,0
RANDSTAD,2014,1,1,0
