owner_acronym,effective_year,sum_yearly_value
dnd,2008,18229668.67
dnd,2009,6036705.33
dnd,2010,4951920.17
dnd,2011,8717351.50
dnd,2012,-1798332.37
dnd,2013,8657408.73
dnd,2014,-1276344.40
dnd,2015,58741235.68
dnd,2016,3925862.87
dnd,2017,2641561.90
rcmp,2008,1001609.20
rcmp,2009,274554.55
rcmp,2010,77047.95
rcmp,2011,639346.18
rcmp,2012,453773.32
rcmp,2013,591396.31
rcmp,2014,400395.17
rcmp,2016,48725.60
rcmp,2017,84173.70
tc,2011,30417.34
tc,2012,8475.00
tc,2013,6441.00
tc,2014,36696.75
tc,2015,40171.50
tc,2016,108988.50
tc,2017,99072.75
