owner_acronym,effective_year,sum_yearly_value
cnsc,2008,323851.40
cnsc,2009,218463.00
cnsc,2010,90174.00
cnsc,2011,40454.00
cra,2008,81567.00
cra,2009,8505.00
cra,2010,8505.00
dfo,2010,23750.00
dnd,2008,744127.50
dnd,2009,2704506.62
dnd,2010,2677822.95
dnd,2011,761080.10
dnd,2012,488045.70
ec,2008,70000.00
ec,2009,178954.67
ec,2010,612525.42
ec,2011,421056.42
esdc,2008,2880237.98
esdc,2009,2459348.47
esdc,2010,2764061.69
esdc,2011,1284318.27
esdc,2012,553745.47
fin,2008,20979.00
fin,2009,45738.00
fin,2010,84132.30
fin,2011,74755.85
gac,2008,557720.25
gac,2009,591792.75
gac,2010,300856.50
ic,2008,3236237.83
ic,2009,1573368.33
ic,2010,1247256.00
ic,2011,885964.00
ic,2012,232780.00
ircc,2010,152550.00
ircc,2011,177215.00
just,2008,190181.25
just,2010,68485.20
just,2011,68485.20
pch,2009,132403.95
pch,2010,160753.95
ppsc,2008,12421.50
ppsc,2009,86341.50
ppsc,2010,49140.00
pptc,2009,812036.87
pptc,2010,1277298.17
ps,2010,24408.00
psc,2011,27216.00
pspc,2008,10085142.60
pspc,2009,9236146.07
pspc,2010,8844731.22
pspc,2011,8089217.52
pspc,2012,3710224.00
pspc,2013,3689224.00
rcmp,2008,1570523.00
rcmp,2009,1881743.00
rcmp,2010,455551.37
rcmp,2011,144331.37
tbs,2008,346532.51
tbs,2009,316393.25
tbs,2010,702336.20
tbs,2011,580448.70
vac,2011,18306.00
