owner_acronym,total_entries,total_contracts,total_amendments
pspc,142,135,7
esdc,54,54,0
dnd,53,44,9
ic,29,28,1
tbs,13,11,2
ec,13,11,2
gac,13,13,0
rcmp,10,8,2
ircc,6,6,0
cnsc,5,5,0
dfo,5,5,0
pch,4,3,1
fin,4,4,0
ppsc,3,3,0
just,2,1,1
pptc,2,2,0
psc,1,1,0
ps,1,1,0
cra,1,1,0
vac,1,1,0
