owner_acronym,sum_effective_value
dnd,52669499.54
pspc,7353567.62
pc,5291447.18
rcmp,3886271.22
nrc,2965984.00
csc,2429451.17
dfo,1974483.19
agr,1676531.48
ec,221997.94
inac,147000.00
ic,66780.00
