owner_acronym,total_entries,total_contracts,total_amendments
pspc,26,17,9
dfo,21,16,5
dnd,20,20,0
rcmp,11,9,2
pc,6,5,1
ec,3,3,0
nrc,3,2,1
cbsa,2,2,0
cgc,2,2,0
