owner_acronym,effective_year,sum_yearly_value
agr,2014,71987.09
agr,2015,456889.13
agr,2016,524689.13
agr,2017,524689.13
ceaa,2011,22000.00
cnsc,2010,38958.26
cnsc,2011,78403.74
cnsc,2012,21135.96
cra,2010,45847.21
cra,2013,91123.20
cra,2014,272911.95
cra,2015,66189.75
cra,2017,90385.88
csa,2009,53823.04
csc,2016,193802.91
csc,2017,193802.91
dfo,2010,87069.76
dfo,2011,399850.90
dfo,2012,381951.26
dfo,2017,64071.00
dnd,2010,282920.45
dnd,2011,539327.00
dnd,2012,1233391.00
dnd,2013,953591.50
dnd,2014,142530.00
dnd,2015,242654.50
dnd,2016,199831.00
ec,2009,60917.38
ec,2010,501104.84
ec,2011,157287.80
ec,2012,34754.26
ec,2013,27261.76
ec,2014,41800.00
esdc,2009,1338003.54
esdc,2010,1563916.48
esdc,2011,2467228.04
esdc,2012,857141.75
fcac,2013,11813.63
fcac,2014,7619.36
fcac,2015,7619.36
fin,2008,109147.50
fin,2009,50400.00
hc,2011,12301.18
hc,2012,71698.56
ic,2009,42744.00
ic,2010,76367.50
ic,2011,217248.00
ic,2012,17461.00
inac,2013,83338.58
inac,2014,2901041.13
inac,2015,3327578.74
inac,2016,2773138.78
inac,2017,49437.50
infra,2017,182802.36
ircc,2008,350368.64
ircc,2009,350368.64
ircc,2010,363504.93
ircc,2011,494779.38
ircc,2012,1564503.45
ircc,2013,1540511.46
ircc,2014,2531723.55
ircc,2015,5261061.05
ircc,2016,4515067.26
ircc,2017,2780599.13
nrc,2010,19878.00
nrc,2011,33179.00
nrcan,2011,6657.75
nrcan,2012,6657.75
nrcan,2013,6657.75
pc,2009,47756.98
pc,2011,96762.79
pch,2008,98628.64
pch,2009,191302.46
pch,2010,123502.54
pch,2011,149467.04
pch,2012,183505.75
phac,2011,111403.94
phac,2012,355961.59
phac,2013,6968.13
pptc,2010,13290.55
ps,2009,34190.16
ps,2010,143134.17
ps,2011,230066.19
ps,2012,268564.36
ps,2013,19909.89
psc,2008,123216.00
psc,2009,212075.00
psc,2010,399985.00
psc,2011,399985.00
pspc,2008,477589.14
pspc,2009,245975.05
pspc,2011,98243.31
pspc,2012,99597.80
pspc,2013,40654.18
pspc,2014,24757.29
rcmp,2008,196185.23
rcmp,2009,831244.28
rcmp,2010,1575942.29
rcmp,2011,4150358.52
rcmp,2012,4179685.07
rcmp,2013,1118700.00
rcmp,2014,-157246.74
rcmp,2015,331796.25
rcmp,2016,331796.25
ssc,2010,65512.26
ssc,2011,84445.44
ssc,2012,2874549.75
ssc,2013,7364793.40
ssc,2014,4030755.09
ssc,2015,2360829.64
ssc,2016,1951040.01
ssc,2017,2729714.46
stats,2008,57935.66
stats,2009,61618.35
stats,2010,919408.96
stats,2011,628351.14
stats,2012,61947.77
stats,2013,6444.96
tbs,2008,22680.00
tbs,2009,150806.25
tbs,2011,27958.56
tbs,2012,27958.56
tbs,2013,10848.00
tbs,2014,10848.00
tc,2014,72885.00
