owner_acronym,effective_year,sum_yearly_value
agr,2013,-64971.23
agr,2014,495640.43
agr,2015,1111956.52
agr,2016,1895789.13
agr,2017,2119954.94
cbsa,2014,95783.32
cbsa,2015,175787.32
cra,2011,13397.33
cra,2012,25675.98
cra,2013,12278.65
csa,2008,59915.10
csa,2009,100331.71
csa,2010,38902.50
csa,2011,115538.04
csa,2012,72766.29
csa,2013,210895.68
csa,2014,595386.02
csa,2015,234040.34
csa,2016,13548.10
csa,2017,221604.73
csc,2015,40211829.00
csc,2016,40211829.00
csc,2017,25678930.37
dnd,2008,30933491.95
dnd,2009,-38650789.07
dnd,2010,223804.50
dnd,2011,21728840.76
dnd,2012,19164172.99
dnd,2013,22387573.83
dnd,2014,20345073.34
dnd,2015,22252078.27
dnd,2016,33371818.23
dnd,2017,13172118.43
ec,2008,63649.71
ec,2009,93928.74
ec,2010,93928.74
ec,2011,93928.74
ec,2012,93928.74
ec,2014,82666.67
ec,2015,82666.67
ec,2016,82666.67
esdc,2017,63236.25
hc,2011,251645.35
hc,2012,251645.35
hc,2015,1638876.29
ic,2010,11025.00
ic,2016,276917.00
ic,2017,151077.30
inac,2013,953324.50
inac,2014,3945776.55
inac,2015,2992452.05
inac,2016,3049893.07
inac,2017,3350541.44
neb,2017,141750.00
nrc,2014,133802.00
nrc,2015,19786.00
nrc,2016,33211.00
ocol,2017,71744.40
pco,2008,49875.00
pco,2017,27764.10
phac,2013,271893.07
phac,2014,271893.07
phac,2015,3549645.65
ps,2008,24937.50
ps,2017,53392.50
pspc,2008,1026106.03
pspc,2009,1556567.61
pspc,2010,4168807.07
pspc,2011,4099169.57
pspc,2013,1456536.29
pspc,2014,533333.33
pspc,2015,3183824.24
pspc,2016,7102031.05
pspc,2017,7102031.05
rcmp,2009,657337.55
rcmp,2010,4209168.40
rcmp,2011,5639135.27
rcmp,2012,6369894.61
rcmp,2013,13314361.47
rcmp,2014,8989221.54
rcmp,2015,9999402.50
rcmp,2016,1357356.02
rcmp,2017,1357356.02
sirc,2016,23711.11
sirc,2017,23711.11
ssc,2013,169500.00
ssc,2014,169500.00
ssc,2016,4400000.00
ssc,2017,4400000.00
tbs,2015,21470.00
tc,2016,555621.00
