owner_acronym,sum_effective_value
dnd,144928183.24
csc,106102588.37
rcmp,51893233.39
pspc,30228406.21
inac,14291987.61
ssc,9139000.00
agr,5558369.79
phac,4093431.78
hc,2142166.99
csa,1662928.48
ec,687364.66
tc,555621.00
ic,439019.30
cbsa,271570.64
nrc,186799.00
neb,141750.00
ps,78330.00
pco,77639.10
ocol,71744.40
esdc,63236.25
cra,51351.95
sirc,47422.22
tbs,21470.00
