owner_acronym,total_entries,total_contracts,total_amendments
dnd,102,100,2
vac,19,19,0
acoa,17,15,2
pspc,8,8,0
ircc,8,8,0
gac,7,7,0
cbsa,7,3,4
ssc,7,4,3
dfo,7,6,1
cra,6,4,2
ic,4,4,0
stats,4,4,0
nrcan,3,3,0
esdc,3,3,0
cnsc,3,3,0
rcmp,2,2,0
hc,2,2,0
phac,2,2,0
ec,2,2,0
tc,2,2,0
inac,1,1,0
cfia,1,1,0
vrab,1,1,0
