owner_acronym,source_year,total_entries,total_contracts,total_amendments
acoa,2008,4,3,1
acoa,2009,4,4,0
acoa,2010,5,5,0
acoa,2011,2,2,0
acoa,2013,2,1,1
cbsa,2014,1,1,0
cbsa,2015,1,1,0
cbsa,2016,1,0,1
cbsa,2017,3,1,2
cra,2008,1,1,0
cra,2009,1,1,0
cra,2010,1,1,0
cra,2011,1,0,1
cra,2012,2,1,1
dfo,2010,5,5,0
dfo,2011,2,1,1
dnd,2008,9,9,0
dnd,2009,5,5,0
dnd,2010,25,25,0
dnd,2011,22,22,0
dnd,2012,14,14,0
dnd,2013,10,10,0
dnd,2014,9,9,0
dnd,2015,7,6,1
dnd,2016,1,0,1
dnd,2017,1,1,0
esdc,2010,1,1,0
esdc,2014,1,1,0
esdc,2015,1,1,0
esdc,2017,1,1,0
gac,2009,2,2,0
gac,2010,2,2,0
gac,2011,1,1,0
gac,2017,2,2,0
pspc,2008,7,7,0
pspc,2010,1,1,0
ssc,2012,6,3,3
ssc,2013,1,1,0
vac,2010,1,1,0
vac,2011,4,4,0
vac,2012,3,3,0
vac,2013,4,4,0
vac,2014,1,1,0
vac,2015,5,5,0
vac,2017,1,1,0
