gen_vendor_normalized,source_year,total_entries,total_contracts,total_amendments
ADR OTTAWA,2017,2,2,0
BELL CANADA,2016,2,2,0
BELL CANADA,2017,1,1,0
BENNETT DAVID LLB,2016,1,1,0
BENNETT DAVID LLB,2017,2,2,0
DELOITTE AND TOUCHE,2017,1,1,0
DENTONS CANADA,2017,2,1,1
ERNST YOUNG,2016,1,1,0
GOSS GILROY,2017,1,1,0
GROUPE INTERSOL GROUP,2016,1,1,0
OTUS GROUP,2016,1,1,0
OTUS GROUP,2017,1,1,0
YINGST BARTEL ADR,2017,4,4,0
