owner_acronym,source_year,total_entries,total_contracts,total_amendments
acoa,2008,1,1,0
acoa,2009,4,4,0
acoa,2011,1,1,0
acoa,2012,1,1,0
acoa,2014,1,1,0
acoa,2015,1,1,0
agr,2013,11,10,1
agr,2014,3,3,0
agr,2015,11,11,0
agr,2017,18,16,2
cbsa,2014,9,9,0
cbsa,2015,7,7,0
cbsa,2016,1,1,0
cbsa,2017,1,1,0
ced,2012,1,1,0
ced,2014,2,2,0
cfia,2011,4,4,0
cfia,2012,5,5,0
cfia,2013,4,4,0
cfia,2015,1,1,0
cfia,2017,1,1,0
cnsc,2009,2,2,0
cnsc,2011,2,2,0
cnsc,2012,1,1,0
cnsc,2017,1,1,0
cra,2009,5,5,0
cra,2010,3,3,0
cra,2011,1,1,0
cra,2012,2,2,0
cra,2013,1,1,0
cra,2014,1,1,0
cra,2015,1,1,0
cra,2016,1,1,0
csa,2017,1,1,0
csc,2013,1,1,0
csc,2014,49,49,0
csc,2015,50,50,0
csc,2016,28,28,0
csc,2017,55,55,0
dfo,2010,51,41,10
dfo,2011,42,39,3
dfo,2012,2,1,1
dfo,2013,1,1,0
dfo,2014,22,18,4
dfo,2015,28,23,5
dfo,2016,44,37,7
dfo,2017,60,49,11
dnd,2008,66,66,0
dnd,2009,75,75,0
dnd,2010,145,145,0
dnd,2011,117,117,0
dnd,2012,131,131,0
dnd,2013,129,129,0
dnd,2014,1,1,0
dnd,2015,4,4,0
dnd,2016,2,2,0
dnd,2017,123,116,7
ec,2008,63,63,0
ec,2009,40,37,3
ec,2010,29,29,0
ec,2011,39,38,1
ec,2012,24,23,1
ec,2013,26,26,0
ec,2014,35,33,2
ec,2015,14,14,0
ec,2016,10,10,0
ec,2017,2,2,0
esdc,2008,1,1,0
esdc,2009,1,1,0
esdc,2010,3,3,0
esdc,2013,4,4,0
esdc,2017,1,1,0
feddev,2009,2,2,0
feddev,2010,2,1,1
feddev,2013,2,1,1
gac,2009,1,1,0
gac,2010,2,2,0
gac,2012,3,3,0
gac,2013,6,5,1
gac,2014,8,8,0
gac,2015,4,4,0
gac,2016,3,3,0
gac,2017,2,2,0
hc,2010,3,3,0
hc,2011,12,12,0
hc,2012,14,10,4
hc,2013,14,13,1
hc,2014,5,5,0
hc,2015,9,9,0
hc,2016,4,4,0
hc,2017,2,2,0
ic,2008,11,11,0
ic,2009,10,9,1
ic,2010,3,3,0
ic,2011,11,9,2
ic,2012,5,5,0
ic,2013,1,1,0
ic,2014,3,3,0
ic,2015,3,3,0
ic,2016,2,2,0
inac,2015,4,4,0
inac,2017,2,2,0
infra,2015,1,1,0
ircc,2010,1,1,0
just,2009,1,1,0
just,2010,1,1,0
neb,2016,1,1,0
nrc,2009,1,1,0
nrc,2010,1,1,0
nrc,2011,4,4,0
nrc,2012,3,3,0
nrc,2013,1,1,0
nrc,2014,4,4,0
nrc,2015,2,2,0
nrc,2016,1,1,0
nrcan,2012,1,1,0
nrcan,2013,4,4,0
nrcan,2014,4,4,0
nrcan,2015,2,2,0
nrcan,2016,5,5,0
nrcan,2017,4,4,0
ocol,2017,1,1,0
pc,2008,29,29,0
pc,2009,20,20,0
pc,2010,44,44,0
pc,2011,22,22,0
pc,2012,24,24,0
pc,2013,42,42,0
pc,2014,34,34,0
pc,2015,39,39,0
pc,2016,31,31,0
pc,2017,31,31,0
pch,2017,1,1,0
pco,2008,1,1,0
pco,2009,1,1,0
pco,2010,1,1,0
pco,2012,1,1,0
pco,2014,1,1,0
phac,2010,3,3,0
phac,2011,12,12,0
phac,2012,14,10,4
phac,2013,14,13,1
phac,2014,5,5,0
phac,2015,9,9,0
phac,2016,4,4,0
phac,2017,2,2,0
ppsc,2010,1,1,0
ps,2010,2,2,0
pspc,2008,6,6,0
pspc,2009,14,14,0
pspc,2010,6,6,0
pspc,2011,4,4,0
pspc,2012,9,8,1
pspc,2013,6,6,0
pspc,2014,1,1,0
pspc,2016,1,1,0
pspc,2017,6,6,0
rcmp,2008,40,40,0
rcmp,2009,15,15,0
rcmp,2010,29,29,0
rcmp,2011,22,22,0
rcmp,2012,30,30,0
rcmp,2013,18,18,0
rcmp,2014,12,12,0
rcmp,2015,23,23,0
rcmp,2016,24,23,1
rcmp,2017,31,27,4
stats,2013,1,1,0
tbs,2009,1,1,0
tbs,2014,1,1,0
tbs,2015,1,1,0
tc,2011,8,8,0
tc,2012,1,1,0
tc,2013,11,11,0
tc,2014,8,8,0
tc,2015,9,9,0
tc,2016,4,4,0
tc,2017,3,3,0
vac,2012,1,1,0
