owner_acronym,effective_year,sum_yearly_value
acoa,2009,169828.90
acoa,2010,131471.61
acoa,2011,38925.68
acoa,2012,13852.67
acoa,2013,13852.67
acoa,2014,11422.61
acoa,2015,24647.00
acoa,2016,13224.39
agr,2013,271197.25
agr,2014,322587.40
agr,2015,187038.97
agr,2016,251411.95
agr,2017,753824.87
cbsa,2014,1265863.22
cbsa,2015,739601.59
cbsa,2016,445415.18
cbsa,2017,170054.57
ced,2012,12423.08
ced,2013,12423.08
ced,2014,21595.35
ced,2015,116222.49
cfia,2011,787643.26
cfia,2012,504665.00
cfia,2013,481527.90
cfia,2015,19232.85
cfia,2016,19232.85
cfia,2017,32783.10
cnsc,2009,31238.55
cnsc,2011,40501.51
cnsc,2012,52721.33
cnsc,2013,12219.82
cra,2009,51900.77
cra,2010,168476.94
cra,2011,63266.28
cra,2012,50473.75
cra,2013,11357.33
cra,2014,90996.70
cra,2016,118305.60
csa,2017,18294.15
csc,2014,218283.00
csc,2015,2038864.00
csc,2016,2076061.87
csc,2017,886647.49
dfo,2010,559739.10
dfo,2011,987567.33
dfo,2012,226243.93
dfo,2013,50718.83
dfo,2014,419576.48
dfo,2015,925373.73
dfo,2016,2219511.50
dfo,2017,1517613.06
dnd,2008,2922562.50
dnd,2009,6382227.00
dnd,2010,8757810.00
dnd,2011,6050706.23
dnd,2012,12235412.06
dnd,2013,11171834.58
dnd,2014,3115240.26
dnd,2015,217572.31
dnd,2016,670140.75
dnd,2017,8005677.22
ec,2008,903000.50
ec,2009,1594983.30
ec,2010,1305692.30
ec,2011,1591996.00
ec,2012,584869.50
ec,2013,1563910.80
ec,2014,1243521.93
ec,2015,826595.61
ec,2016,495483.42
ec,2017,336234.68
esdc,2009,48451.20
esdc,2010,59787.14
esdc,2011,85060.72
esdc,2013,63745.87
esdc,2014,32369.40
esdc,2017,15703.28
feddev,2010,142202.00
feddev,2011,48150.00
feddev,2013,14467.08
feddev,2014,14467.08
gac,2009,59184.00
gac,2010,115504.89
gac,2013,139391.53
gac,2014,82481.89
gac,2015,157346.75
gac,2016,203991.00
gac,2017,69658.28
hc,2010,59090.89
hc,2011,680252.50
hc,2012,291440.74
hc,2013,2006443.12
hc,2014,533147.19
hc,2015,422055.31
hc,2016,511908.16
hc,2017,383218.58
ic,2008,463270.00
ic,2009,472336.00
ic,2010,339453.00
ic,2011,159532.50
ic,2012,168320.50
ic,2013,97503.00
ic,2014,259189.50
ic,2015,81069.50
ic,2016,77180.00
inac,2015,179794.12
inac,2016,63496.12
inac,2017,18333.34
infra,2015,45690.42
ircc,2010,19480.36
ircc,2011,19480.36
just,2010,32479.86
neb,2016,13339.73
neb,2017,13339.73
nrc,2009,13209.50
nrc,2010,13209.50
nrc,2011,188242.50
nrc,2012,252258.50
nrc,2013,133787.50
nrc,2014,107577.00
nrc,2015,142906.50
nrc,2016,107265.94
nrc,2017,32343.94
nrcan,2012,30110.55
nrcan,2013,63863.94
nrcan,2014,134538.91
nrcan,2015,137252.57
nrcan,2016,107154.11
nrcan,2017,145502.93
ocol,2017,16042.43
pc,2008,1021729.89
pc,2009,695904.48
pc,2010,931392.01
pc,2011,716998.21
pc,2012,804238.83
pc,2013,1225256.14
pc,2014,2141272.14
pc,2015,1768030.52
pc,2016,1301426.56
pc,2017,1352163.49
pco,2008,41445.60
pco,2009,16662.45
pco,2010,15147.20
pco,2011,15147.20
pco,2012,36121.81
pco,2013,36121.81
phac,2010,51855.90
phac,2011,263210.41
phac,2012,1000143.12
phac,2013,389259.47
phac,2014,492788.36
phac,2015,918429.79
phac,2016,1111234.37
phac,2017,491698.46
ppsc,2010,25459.35
ppsc,2011,25459.35
ps,2011,45481.60
ps,2012,45481.60
pspc,2008,89162.96
pspc,2009,807731.45
pspc,2010,361277.28
pspc,2011,282825.82
pspc,2012,234234.06
pspc,2013,212003.86
pspc,2014,170052.11
pspc,2015,30800.58
rcmp,2008,42088194.86
rcmp,2009,26621720.64
rcmp,2010,17761891.40
rcmp,2011,20162396.63
rcmp,2012,22748745.98
rcmp,2013,23520285.28
rcmp,2014,12186754.10
rcmp,2015,24425686.58
rcmp,2016,23774183.35
rcmp,2017,43373705.57
stats,2008,6928.95
stats,2013,29987.04
tbs,2009,37751.91
tbs,2014,28123.61
tbs,2015,28123.61
tc,2011,104487.44
tc,2012,57906.58
tc,2013,386072.36
tc,2014,539241.10
tc,2015,344971.25
tc,2016,367436.53
tc,2017,221534.14
vac,2012,24984.75
