owner_acronym,total_entries,total_contracts,total_amendments
pspc,541,456,85
dfo,141,108,33
dnd,91,89,2
pc,67,52,15
ec,33,31,2
gac,33,31,2
nrc,28,26,2
agr,21,13,8
phac,20,19,1
hc,20,19,1
nrcan,17,17,0
tc,13,11,2
inac,6,6,0
ceaa,4,4,0
infra,2,2,0
ic,2,2,0
csc,1,1,0
cnsc,1,1,0
