owner_acronym,sum_effective_value
pspc,49922761.85
pc,15022743.04
dnd,5958478.09
tc,3926678.07
gac,3687877.24
dfo,2477463.68
inac,2067930.27
agr,1313307.78
nrcan,1067206.55
hc,863869.00
nrc,717582.07
ec,625283.07
phac,589561.63
ic,97180.00
ceaa,69553.50
infra,68931.13
cnsc,49720.00
csc,30811.33
