owner_acronym,source_year,total_entries,total_contracts,total_amendments
dfo,2010,62,45,17
dfo,2011,86,63,23
dfo,2012,95,65,30
dfo,2013,83,50,33
dfo,2014,99,82,17
dfo,2015,62,48,14
dfo,2016,130,103,27
dfo,2017,80,74,6
dnd,2008,6,6,0
dnd,2009,11,8,3
dnd,2010,40,40,0
dnd,2011,28,28,0
dnd,2012,15,13,2
dnd,2013,9,9,0
dnd,2014,9,8,1
dnd,2015,5,5,0
dnd,2016,11,11,0
dnd,2017,23,23,0
tc,2014,3,3,0
tc,2015,1,0,1
tc,2017,5,3,2
