owner_acronym,effective_year,sum_yearly_value
agr,2014,48025.00
agr,2015,48025.00
cbsa,2015,24634.00
cbsa,2016,207166.67
cbsa,2017,207166.67
cfia,2011,216748.88
cfia,2012,913889.00
cfia,2013,1324747.24
cfia,2014,1083221.58
cfia,2015,1809300.44
cfia,2016,1864420.91
cfia,2017,1028935.63
cihr,2017,65088.00
cnsc,2008,24485.74
cnsc,2009,105210.00
cnsc,2010,23310.00
cnsc,2011,70240.80
cnsc,2012,70240.80
cnsc,2013,24860.00
cnsc,2014,126915.95
cnsc,2015,126915.95
cra,2010,35228.97
cra,2011,35228.97
cra,2016,62014.40
cra,2017,124028.80
csa,2008,6910.32
csa,2009,42536.82
csa,2010,25139.96
csa,2011,47718.50
csa,2013,378.47
csa,2014,378.47
csa,2015,60306.14
csa,2016,284046.14
csa,2017,320093.14
csc,2016,85529.60
csc,2017,5085.00
dfo,2009,40898.92
dfo,2010,51248.92
dfo,2011,180303.12
dfo,2012,61348.50
dfo,2013,239131.90
dfo,2014,307318.52
dfo,2015,264937.50
dfo,2016,230949.77
dfo,2017,356743.81
dnd,2008,-33705.00
dnd,2009,245174.00
dnd,2010,89296.88
dnd,2011,670914.79
dnd,2012,1247446.78
dnd,2013,965719.72
dnd,2014,1169406.27
dnd,2015,1215865.39
dnd,2016,1145360.40
dnd,2017,690853.80
ec,2008,184441.64
ec,2009,243929.13
ec,2010,304554.66
ec,2011,107751.00
ec,2012,16743.75
ec,2014,34800.00
ec,2015,215482.50
elections,2016,44710.91
elections,2017,270138.57
esdc,2008,152470.40
fcac,2008,28341.38
fcac,2017,12500.00
feddev,2012,14949.90
feddev,2013,14949.90
feddev,2014,25250.00
feddev,2015,51145.00
fin,2008,117346.72
fin,2009,17634.49
fin,2010,24983.44
gac,2008,330081.35
gac,2009,331619.40
gac,2010,702122.36
gac,2011,1370979.42
gac,2012,537409.72
gac,2013,281741.65
gac,2014,294026.65
gac,2015,216421.98
gac,2016,2270039.57
gac,2017,2771627.46
hc,2011,270013.50
hc,2012,654001.80
hc,2013,682275.66
hc,2014,1122344.67
hc,2015,963033.30
hc,2016,1934708.43
hc,2017,1325866.81
ic,2008,221576.17
ic,2009,178797.67
ic,2010,83249.00
ic,2012,152325.50
ic,2013,334683.00
ic,2014,402295.67
ic,2015,982872.17
ic,2016,581206.00
ic,2017,517396.78
inac,2014,67001.38
inac,2015,50925.00
inac,2016,61050.00
inac,2017,61050.00
infra,2008,37456.21
infra,2009,49652.31
ircc,2009,82333.13
ircc,2010,94113.39
ircc,2011,356746.62
ircc,2012,184932.11
ircc,2013,251451.72
ircc,2014,190331.56
ircc,2015,223985.79
ircc,2016,223985.79
just,2008,66705.47
just,2012,399757.20
just,2013,876776.80
just,2014,119459.58
just,2015,60229.00
just,2016,139720.15
just,2017,79491.15
lac,2015,15689.63
lac,2016,32717.13
lac,2017,80116.13
nrc,2009,276661.00
nrc,2010,261709.50
nrc,2011,268910.50
nrc,2012,231934.00
nrc,2013,249579.50
nrc,2014,244223.50
nrc,2015,134213.50
nrcan,2011,1240592.82
nrcan,2012,245989.70
nrcan,2013,78184.70
nrcan,2014,24860.00
oic,2017,96586.55
pc,2008,16272.46
pc,2009,81217.50
pch,2008,82618.16
pch,2009,108612.96
pch,2010,77201.15
pch,2012,22580.25
pch,2015,35390.18
pch,2016,12251.46
pco,2012,21865.50
pco,2013,21865.50
phac,2010,14464.00
phac,2011,104468.50
phac,2012,782645.52
phac,2013,807838.77
phac,2014,618202.11
phac,2015,958210.77
phac,2016,2298408.31
phac,2017,1455563.29
pptc,2009,82333.13
pptc,2010,196953.75
ps,2008,63923.85
ps,2009,294000.00
ps,2011,133481.26
ps,2016,22600.00
psc,2008,15599.00
psc,2012,22840.00
psc,2016,80391.00
pspc,2008,854353.19
pspc,2009,734054.28
pspc,2010,1971373.35
pspc,2011,1580126.78
pspc,2012,1709219.30
pspc,2013,2477047.54
pspc,2014,1421411.27
pspc,2015,807818.90
pspc,2016,512940.99
pspc,2017,1358288.20
ssc,2013,151124.51
ssc,2014,615008.51
ssc,2015,614016.93
ssc,2016,427743.77
ssc,2017,1325133.78
stats,2012,181704.00
stats,2013,385556.00
stats,2014,836437.30
stats,2015,567090.50
stats,2016,378550.00
stats,2017,378550.00
tbs,2008,194674.41
tbs,2009,26046.56
tbs,2011,57609.66
tbs,2012,957835.46
tbs,2013,1504372.53
tbs,2014,1006749.06
tbs,2015,746397.06
tbs,2016,843870.86
tbs,2017,865642.15
tc,2011,26008.30
tc,2012,236044.22
tc,2013,236044.22
tc,2016,12430.00
tc,2017,102027.70
