owner_acronym,effective_year,sum_yearly_value
acoa,2016,13083.20
dnd,2008,1552258.50
dnd,2009,21933308.24
dnd,2010,24571383.08
dnd,2011,42902955.74
dnd,2012,43373361.74
dnd,2013,43879907.74
dnd,2014,84443681.37
dnd,2015,73301744.70
dnd,2016,72497130.73
dnd,2017,66542020.57
ec,2017,25200.00
rcmp,2013,19332.04
